Date,BCHARTS/MTGOXUSD - High,BCHARTS/MTGOXUSD - Low,BCHARTS/MTGOXUSD - Volume (Currency),BCHARTS/MTGOXUSD - Weighted Price,BCHARTS/B7USD - High,BCHARTS/B7USD - Low,BCHARTS/B7USD - Volume (Currency),BCHARTS/B7USD - Weighted Price,BCHARTS/BCMBMUSD - High,BCHARTS/BCMBMUSD - Low,BCHARTS/BCMBMUSD - Volume (Currency),BCHARTS/BCMBMUSD - Weighted Price,BCHARTS/BCMLRUSD - High,BCHARTS/BCMLRUSD - Low,BCHARTS/BCMLRUSD - Volume (Currency),BCHARTS/BCMLRUSD - Weighted Price,BCHARTS/BCMMBUSD - High,BCHARTS/BCMMBUSD - Low,BCHARTS/BCMMBUSD - Volume (Currency),BCHARTS/BCMMBUSD - Weighted Price,BCHARTS/LYBITUSD - High,BCHARTS/LYBITUSD - Low,BCHARTS/LYBITUSD - Volume (Currency),BCHARTS/LYBITUSD - Weighted Price,BCHARTS/B2CUSD - High,BCHARTS/B2CUSD - Low,BCHARTS/B2CUSD - Volume (Currency),BCHARTS/B2CUSD - Weighted Price,BCHARTS/ANXHKUSD - High,BCHARTS/ANXHKUSD - Low,BCHARTS/ANXHKUSD - Volume (Currency),BCHARTS/ANXHKUSD - Weighted Price,BCHARTS/BITMEUSD - High,BCHARTS/BITMEUSD - Low,BCHARTS/BITMEUSD - Volume (Currency),BCHARTS/BITMEUSD - Weighted Price,BCHARTS/CRYPTOXUSD - High,BCHARTS/CRYPTOXUSD - Low,BCHARTS/CRYPTOXUSD - Volume (Currency),BCHARTS/CRYPTOXUSD - Weighted Price,BCHARTS/BITBOXUSD - High,BCHARTS/BITBOXUSD - Low,BCHARTS/BITBOXUSD - Volume (Currency),BCHARTS/BITBOXUSD - Weighted Price,BCHARTS/INTRSNGUSD - High,BCHARTS/INTRSNGUSD - Low,BCHARTS/INTRSNGUSD - Volume (Currency),BCHARTS/INTRSNGUSD - Weighted Price,BCHARTS/BTCEUSD - High,BCHARTS/BTCEUSD - Low,BCHARTS/BTCEUSD - Volume (Currency),BCHARTS/BTCEUSD - Weighted Price,BCHARTS/WEEXUSD - High,BCHARTS/WEEXUSD - Low,BCHARTS/WEEXUSD - Volume (Currency),BCHARTS/WEEXUSD - Weighted Price,BCHARTS/BITSTAMPUSD - High,BCHARTS/BITSTAMPUSD - Low,BCHARTS/BITSTAMPUSD - Volume (Currency),BCHARTS/BITSTAMPUSD - Weighted Price,BCHARTS/BCMPPUSD - High,BCHARTS/BCMPPUSD - Low,BCHARTS/BCMPPUSD - Volume (Currency),BCHARTS/BCMPPUSD - Weighted Price,BCHARTS/BITFLOORUSD - High,BCHARTS/BITFLOORUSD - Low,BCHARTS/BITFLOORUSD - Volume (Currency),BCHARTS/BITFLOORUSD - Weighted Price,BCHARTS/BTC24USD - High,BCHARTS/BTC24USD - Low,BCHARTS/BTC24USD - Volume (Currency),BCHARTS/BTC24USD - Weighted Price,BCHARTS/BTCEXUSD - High,BCHARTS/BTCEXUSD - Low,BCHARTS/BTCEXUSD - Volume (Currency),BCHARTS/BTCEXUSD - Weighted Price,BCHARTS/BTCTREEUSD - High,BCHARTS/BTCTREEUSD - Low,BCHARTS/BTCTREEUSD - Volume (Currency),BCHARTS/BTCTREEUSD - Weighted Price,BCHARTS/EXCHBUSD - High,BCHARTS/EXCHBUSD - Low,BCHARTS/EXCHBUSD - Volume (Currency),BCHARTS/EXCHBUSD - Weighted Price,BCHARTS/FBTCUSD - High,BCHARTS/FBTCUSD - Low,BCHARTS/FBTCUSD - Volume (Currency),BCHARTS/FBTCUSD - Weighted Price,BCHARTS/GLOBALUSD - High,BCHARTS/GLOBALUSD - Low,BCHARTS/GLOBALUSD - Volume (Currency),BCHARTS/GLOBALUSD - Weighted Price,BCHARTS/IMCEXUSD - High,BCHARTS/IMCEXUSD - Low,BCHARTS/IMCEXUSD - Volume (Currency),BCHARTS/IMCEXUSD - Weighted Price,BCHARTS/RUXUMUSD - High,BCHARTS/RUXUMUSD - Low,BCHARTS/RUXUMUSD - Volume (Currency),BCHARTS/RUXUMUSD - Weighted Price,BCHARTS/THLRUSD - High,BCHARTS/THLRUSD - Low,BCHARTS/THLRUSD - Volume (Currency),BCHARTS/THLRUSD - Weighted Price,BCHARTS/THUSD - High,BCHARTS/THUSD - Low,BCHARTS/THUSD - Volume (Currency),BCHARTS/THUSD - Weighted Price,BCHARTS/LOCALBTCUSD - High,BCHARTS/LOCALBTCUSD - Low,BCHARTS/LOCALBTCUSD - Volume (Currency),BCHARTS/LOCALBTCUSD - Weighted Price,BCHARTS/COTRUSD - High,BCHARTS/COTRUSD - Low,BCHARTS/COTRUSD - Volume (Currency),BCHARTS/COTRUSD - Weighted Price,BCHARTS/HITBTCUSD - High,BCHARTS/HITBTCUSD - Low,BCHARTS/HITBTCUSD - Volume (Currency),BCHARTS/HITBTCUSD - Weighted Price,BCHARTS/KRAKENUSD - High,BCHARTS/KRAKENUSD - Low,BCHARTS/KRAKENUSD - Volume (Currency),BCHARTS/KRAKENUSD - Weighted Price,BCHARTS/BITFINEXUSD - High,BCHARTS/BITFINEXUSD - Low,BCHARTS/BITFINEXUSD - Volume (Currency),BCHARTS/BITFINEXUSD - Weighted Price,BCHARTS/JUSTUSD - High,BCHARTS/JUSTUSD - Low,BCHARTS/JUSTUSD - Volume (Currency),BCHARTS/JUSTUSD - Weighted Price,BCHARTS/CBXUSD - High,BCHARTS/CBXUSD - Low,BCHARTS/CBXUSD - Volume (Currency),BCHARTS/CBXUSD - Weighted Price,BCHARTS/LAKEUSD - High,BCHARTS/LAKEUSD - Low,BCHARTS/LAKEUSD - Volume (Currency),BCHARTS/LAKEUSD - Weighted Price,BCHARTS/VCXUSD - High,BCHARTS/VCXUSD - Low,BCHARTS/VCXUSD - Volume (Currency),BCHARTS/VCXUSD - Weighted Price,BCHARTS/CRYTRUSD - High,BCHARTS/CRYTRUSD - Low,BCHARTS/CRYTRUSD - Volume (Currency),BCHARTS/CRYTRUSD - Weighted Price,BCHARTS/ROCKUSD - High,BCHARTS/ROCKUSD - Low,BCHARTS/ROCKUSD - Volume (Currency),BCHARTS/ROCKUSD - Weighted Price,BCHARTS/ICBITUSD - High,BCHARTS/ICBITUSD - Low,BCHARTS/ICBITUSD - Volume (Currency),BCHARTS/ICBITUSD - Weighted Price,BCHARTS/BITKONANUSD - High,BCHARTS/BITKONANUSD - Low,BCHARTS/BITKONANUSD - Volume (Currency),BCHARTS/BITKONANUSD - Weighted Price,BCHARTS/BITMARKETUSD - High,BCHARTS/BITMARKETUSD - Low,BCHARTS/BITMARKETUSD - Volume (Currency),BCHARTS/BITMARKETUSD - Weighted Price,BCHARTS/ITBITUSD - High,BCHARTS/ITBITUSD - Low,BCHARTS/ITBITUSD - Volume (Currency),BCHARTS/ITBITUSD - Weighted Price,BCHARTS/1COINUSD - High,BCHARTS/1COINUSD - Low,BCHARTS/1COINUSD - Volume (Currency),BCHARTS/1COINUSD - Weighted Price,BCHARTS/BITBAYUSD - High,BCHARTS/BITBAYUSD - Low,BCHARTS/BITBAYUSD - Volume (Currency),BCHARTS/BITBAYUSD - Weighted Price,BCHARTS/BITALOUSD - High,BCHARTS/BITALOUSD - Low,BCHARTS/BITALOUSD - Volume (Currency),BCHARTS/BITALOUSD - Weighted Price,BCHARTS/IBWTUSD - High,BCHARTS/IBWTUSD - Low,BCHARTS/IBWTUSD - Volume (Currency),BCHARTS/IBWTUSD - Weighted Price,BCHARTS/COINBASEUSD - High,BCHARTS/COINBASEUSD - Low,BCHARTS/COINBASEUSD - Volume (Currency),BCHARTS/COINBASEUSD - Weighted Price,BCHARTS/EXMOUSD - High,BCHARTS/EXMOUSD - Low,BCHARTS/EXMOUSD - Volume (Currency),BCHARTS/EXMOUSD - Weighted Price,BCHARTS/BITCUREXUSD - High,BCHARTS/BITCUREXUSD - Low,BCHARTS/BITCUREXUSD - Volume (Currency),BCHARTS/BITCUREXUSD - Weighted Price
2010-06-09,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046,0.00455,16.425,0.0045625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-10,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.005,50.0,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-11,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-13,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-14,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.005,4.5,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-15,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-17,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-18,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004975,0.004975,24.875,0.004975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-19,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-20,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-21,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-22,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004975,0.004975,19.9,0.004975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-23,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.00495,68.045,0.004966788321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-24,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054,0.005,67.35,0.005180769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-25,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-26,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044,0.0044,44.0,0.0044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-27,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058,0.0044,326.5985,0.005327871126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-29,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054,0.0054,13.5,0.0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-01,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066,0.0055,188.8,0.006031948882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-02,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055,0.0055,0.55,0.0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-03,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065,0.0055,32.685,0.006408823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-04,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00679,0.0055,68.45,0.006777227723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-05,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.0055,86.55,0.007152892562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-06,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00575,0.00575,0.575,0.00575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-07,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.00575,16.575,0.007892857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-08,,,,,,,,,,,,,0.00634,0.00634,3.17,0.00634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00625,0.00625,0.625,0.00625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-09,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-10,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0081,0.00805,45.355,0.008099107143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-11,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008445,0.007,59.147,0.007886266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.01,242.25,0.011933497537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-13,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.0125,151.50875,0.016075198939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-14,,,,,,,,,,,,,0.015,0.008,14.5,0.012083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.01825,239.51,0.019472357724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-15,,,,,,,,,,,,,0.02,0.019,72.0,0.019459459459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07245,0.02505,354.93,0.030863478261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0925,0.04475,1265.185,0.060535167464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-17,0.04951,0.04951,0.9902,0.04951,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0745,0.0625,102.16,0.068106666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-18,0.08585,0.05941,5.0919941,0.06788420344,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0875,0.075,119.7695,0.079846333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-19,0.09307,0.07723,49.6613,0.086517944251,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0799,0.061,208.34,0.069446666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-20,0.08181,0.07426,20.58952,0.078585954198,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07945,0.06,230.205,0.067707352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
